"folioSalida","condicionDePago","medioEmbarque","moneda","cantidadTotal","promedioDescuento","totalImporte","totalDescuento","totalImpuesto","total","pctDescuentoGlobal","numArticulos","numPartidas"
"SA0025352","60","MOS","P",17,0,6980,3839,471.16,3612.16,55,11,11
"SA0025353","45","PAQ","P",5,0,2550,1402.5,172.13,1319.63,55,5,5
"SA0025354","45","PAQ","P",6,0,3410,1773.2,245.52,1882.32,52,6,6
"SA0025355","60","PAQ","P",3,0,3400,1870,229.5,1759.5,55,3,3
"SA0025356","30","PAQ","P",4,0,2540,1397,171.45,1314.45,55,3,3
"SA0025357","30","paq","P",4,0,4200,2394,270.9,2076.9,57,3,3
"SA0025358","60","PAQ","P",27,0,8730,4976.1,563.1,4317,57,9,9
"SA0025359","60","PAQ","P",1,0,1700,969,109.65,840.65,57,1,1
"SA0025360","30","PAQ","P",11,0,2080,1081.6,149.76,1148.16,52,9,9
"SA0025361","60","PAQ","P",6,0,7470,4108.5,504.23,3865.73,55,6,6
"SA0025362","30","PAQ","P",7,0,8500,4250,637.5,4887.5,50,7,7
"SA0025363","30","PAQ","P",3,0,2250,1125,168.75,1293.75,50,3,3
"SA0025364","60","RUT","P",86,0,12820,7435.6,807.66,6192.06,58,26,26
"SA0025365","60","RUT","P",76,0,38360,22248.8,2416.68,18527.88,58,36,36
"SA0025366","60","RUT","P",64,0,28910,16767.8,1821.33,13963.53,58,34,34
"SA0025367","45","MOS","P",1,0,1200,600,90,690,50,1,1
"SA0025368","30","rut","P",15,0,7500,4125,506.25,3881.25,55,1,1
"SA0025369","30","RUT","P",1,0,1800,900,135,1035,50,1,1
"SA0025370","30","rut","P",50,0,28500,15675,1923.76,14748.76,55,4,4
"SA0025371","60","MOS","P",30,0,19220,10571,1297.37,9946.37,55,25,25
"SA0025372","60","MOS","P",25,0,19970,10983.5,1347.99,10334.49,55,17,17
"SA0025373","CONTADO","RUT","P",2,0,120,42,11.7,89.7,35,2,2
"SA0025374","45","PAQ","P",10,0,2830,1556.5,191.04,1464.54,55,8,8
"SA0025375","60","PAQ","P",10,0,17200,9976,1083.6,8307.6,58,4,4
"SA0025376","45","PAQ","P",2,0,2200,1210,148.5,1138.5,55,2,2
"SA0025377","30","paq","P",2,0,1760,880,132,1012,50,2,2
"SA0025378","30","PAQ","P",4,0,2560,1280,192,1472,50,3,3
"SA0025379","30","PAQ","P",1,0,700,385,47.25,362.25,55,1,1
"SA0025380","30","PAQ","P",4,0,2400,1248,172.8,1324.8,52,4,4
"SA0025381","30","PAQ","P",20,0,4800,2640,324,2484,55,2,2
"SA0025382","60","paq","P",2,0,1300,741,83.86,642.86,57,2,2
"SA0025383","60","PAQ","P",4,0,2730,1501.5,184.28,1412.78,55,4,4
"SA0025384","45","PAQ","P",1,0,2100,1050,157.5,1207.5,50,1,1
"SA0025385","45","PAQ","P",14,0,4310,2456.7,278,2131.3,57,10,10
"SA0025386","60","PAQ","P",7,0,900,450,67.5,517.5,50,7,7
"SA0025387","40","PAQ","P",24,0,12460,6853,841.07,6448.07,55,15,15
"SA0025388","60","PAQ","P",12,0,3700,2035,249.77,1914.77,55,5,5
"SA0025389","30","MOS","P",16,0,9520,5045.6,671.17,5145.57,53,15,15
"SA0025390","30","PAQ","P",6,0,1070,588.5,72.23,553.73,55,4,4
"SA0025391","60","PAQ","P",28,0,16350,9319.5,1054.59,8085.09,57,15,15
"SA0025392","15","MOS","P",7,0,6140,2763,506.55,3883.55,45,7,7
"SA0025393","30","MOS","P",17,0,5260,2630,394.5,3024.5,50,11,11
"SA0025394","60","MOS","P",4,0,3200,1760,216,1656,55,2,2
"SA0025395","90","rut","P",20,0,8780,5268,526.8,4038.8,60,10,10
"SA0025396","90","RUT","P",60,0,15920,9552,955.2,7323.2,60,11,11
"SA0025397","60","RUT","P",1,0,600,348,37.8,289.8,58,1,1
"SA0025398","90","RUT","P",50,0,40060,24036,2403.6,18427.6,60,24,24
"SA0025399","45","RUT","P",63,0,14645,7615.4,1054.44,8084.04,52,21,21
"SA0025400","45","RUT","P",10,0,13000,6760,936,7176,52,1,1
"SA0025401","30","RUT","P",59,0,34720,20137.6,2187.36,16769.76,58,33,33
"SA0025402","30","RUT","P",48,0,21270,12336.6,1340.01,10273.41,58,33,33
"SA0025403","30","RUT","P",34,0,10200,5916,642.6,4926.6,58,24,24
"SA0025404","30","RUT","P",81,0,29790,17278.2,1876.78,14388.58,58,35,35
"SA0025405","30","RUT","P",101,0,19040,11043.2,1199.52,9196.32,58,35,35
"SA0025406","30","RUT","P",42,0,27320,15845.6,1721.16,13195.56,58,29,29
"SA0025407","30","RUT","P",151,0,22165,12855.7,1396.4,10705.7,58,34,34
"SA0025408","30","RUT","P",25,0,68000,39440,4284,32844,58,5,5
"SA0025409","45","RUT","P",48,0,31650,18040.5,2041.44,15650.94,57,33,33
"SA0025410","45","RUT","P",51,0,22570,12864.9,1455.78,11160.88,57,32,32
"SA0025411","45","RUT","P",51,0,16810,9581.7,1084.28,8312.58,57,31,31
"SA0025412","60","MOS","P",6,0,4600,2070,379.5,2909.5,45,6,6
"SA0025413","45","RUT","P",49,0,23770,13548.9,1533.18,11754.28,57,29,29
"SA0025414","45","RUT","P",51,0,17330,9878.1,1117.82,8569.72,57,34,34
"SA0025415","45","RUT","P",29,0,5710,3254.7,368.3,2823.6,57,8,9
"SA0025416","45","RUT","P",51,0,17950,10231.5,1157.78,8876.28,57,24,24
"SA0025417","45","RUT","P",25,0,18450,10516.5,1190.03,9123.53,57,5,5
"SA0025418","45","RUT","P",44,0,11490,6549.3,741.17,5681.87,57,35,35
"SA0025419","45","RUT","P",50,0,16730,9536.1,1079.13,8273.03,57,39,39
"SA0025420","45","RUT","P",41,0,25760,12622.4,0,13137.6,49,19,19
"SA0025421","45","RUT","P",10,0,2200,1254,141.9,1087.9,57,1,1
"SA0025422","30","RUT","P",88,0,24020,11769.8,0,12250.2,49,34,39
"SA0025423","30","RUT","P",158,0,28990,15944.5,1956.85,15002.35,55,38,38
"SA0025424","30","RUT","P",82,0,32210,18681.8,2029.25,15557.45,58,35,35
"SA0025425","30","MOS","P",1,0,110,49.5,9.08,69.58,45,1,1
"SA0025426","30","RUT","P",17,0,9450,5481,595.35,4564.35,58,9,9
"SA0025427","30","RUT","P",138,0,72540,39897,4896.47,37539.47,55,37,37
"SA0025428","30","RUT","P",219,0,28240,15532,1906.23,14614.23,55,34,34
"SA0025429","30","RUT","P",96,0,23330,11665,1749.75,13414.75,50,39,39
"SA0025430","30","RUT","P",20,0,5360,2680,402,3082,50,10,10
"SA0025431","30","RUT","P",78,0,28930,15911.5,1952.8,14971.3,55,41,41
"SA0025432","CONTADO","RUT","P",38,0,31000,15500,2325,17825,50,16,16
"SA0025433","30","RUT","P",105,0,36860,20273,2488.06,19075.06,55,31,31
"SA0025434","60","RUT","P",220,0,61450,35641,3871.36,29680.36,58,38,38
"SA0025435","45","MOS","P",4,0,1800,810,148.5,1138.5,45,2,2
"SA0025436","90","rut","P",201,0,149400,89640,8964,68724,60,21,21
"SA0025437","15","MOS","P",2,0,6000,2700,495,3795,45,2,2
"SA0025438","90","RUT","P",57,0,15100,9060,906,6946,60,24,24
"SA0025439","60","PAQ","P",4,0,7600,4180,513,3933,55,4,4
"SA0025440","30","PAQ","P",4,0,2300,1150,172.5,1322.5,50,4,4
"SA0025441","30","PAQ","P",11,0,1620,810,121.5,931.5,50,6,6
"SA0025442","30","PAQ","P",3,0,2100,1155,141.76,1086.76,55,3,3
"SA0025443","45","PAQ","P",1,0,600,312,43.2,331.2,52,1,1
"SA0025444","60","paq","P",2,0,1800,1026,116.1,890.1,57,1,1
"SA0025445","90","PAQ","P",6,0,3900,2262,245.7,1883.7,58,2,2
"SA0025446","60","RUT","P",11,0,1895,928.55,0,966.45,49,4,4
"SA0025447","60","RUT","P",73,0,20430,10010.7,0,10419.3,49,32,32
"SA0025448","30","RUT","P",58,0,12550,5522,0,7028,44,34,34
"SA0025449","30","RUT","P",32,0,3360,1478.4,0,1881.6,44,14,14
"SA0025450","90","RUT","P",87,0,26900,16140,1614,12374,60,24,24
"SA0025451","30","PAQ","P",97,0,11660,5830,874.5,6704.5,50,30,30
"SA0025452","45","PAQ","P",5,0,1190,654.5,80.34,615.84,55,5,5
"SA0025453","45","PAQ","P",11,0,4140,2277,279.46,2142.46,55,10,10
"SA0025454","CONTADO","paq","P",4,0,2560,1331.2,184.32,1413.12,52,4,4
"SA0025455","CONTADO","paq","P",3,0,760,380,57,437,50,3,3
"SA0025456","60","PAQ","P",7,0,1720,980.4,110.95,850.55,57,5,5
"SA0025457","60","PAQ","P",6,0,6300,3654,396.9,3042.9,58,3,3
"SA0025458","30","PAQ","P",7,0,3000,1560,216,1656,52,3,3
"SA0025459","60","PAQ","P",1,0,1400,812,88.2,676.2,58,1,1
"SA0025460","CONTADO","PAQ","P",13,0,3520,1760,264,2024,50,8,8
"SA0025461","30","PAQ","P",44,0,11460,5730,859.5,6589.5,50,24,24
"SA0025462","30","PAQ","P",26,0,10780,5390,808.5,6198.5,50,24,24
"SA0025463","30","PAQ","P",17,0,7040,3520,528,4048,50,11,11
"SA0025464","30","PAQ","P",3,0,2660,1516.2,171.57,1315.37,57,3,3
"SA0025465","30","MOS","P",24,0,18890,10011.7,1331.77,10210.07,53,24,24
"SA0025466","45","PAQ","P",2,0,1020,530.4,73.44,563.04,52,2,2
"SA0025467","45","PAQ","P",2,0,1300,715,87.75,672.75,55,1,1
"SA0025468","30","rut","P",3,0,4400,2200,330,2530,50,3,3
"SA0025469","45","rut","P",1,0,300,165,20.25,155.25,55,1,1
"SA0025470","60","PAQ","P",29,0,11310,6446.7,729.51,5592.81,57,17,17
"SA0025471","45","PAQ","P",6,0,2450,1274,176.4,1352.4,52,6,6
"SA0025472","60","PAQ","P",6,0,4510,2480.5,304.43,2333.93,55,5,5
"SA0025473","60","PAQ","P",6,0,4800,2736,309.6,2373.6,57,4,4
"SA0025474","15","paq","P",11,0,5160,2838,348.31,2670.31,55,11,11
"SA0025475","30","PAQ","P",1,0,1600,912,103.2,791.2,57,1,1
"SA0025476","30","PAQ","P",5,0,3120,1778.4,201.24,1542.84,57,3,3
"SA0025477","30","PAQ","P",4,0,1440,748.8,103.68,794.88,52,4,4
"SA0025478","60","PAQ","P",58,0,9610,5477.7,619.87,4752.17,57,14,14
"SA0025479","15","MOS","P",10,0,4240,2332,286.21,2194.21,55,6,6
"SA0025480","30","RUT","P",16,0,21830,11351.6,1571.76,12050.16,52,14,14
"SA0025481","30","RUT","P",64,0,19880,10337.6,1431.36,10973.76,52,33,33
"SA0025482","30","RUT","P",77,0,11720,5860,879.01,6739.01,50,39,39
"SA0025483","30","RUT","P",26,0,6650,3325,498.75,3823.75,50,17,17
"SA0025484","60","MOS","P",23,0,13770,7573.5,929.5,7126,55,21,21
"SA0025485","45","RUT","P",187,0,47665,27645.7,3002.9,23022.2,58,37,37
"SA0025486","45","RUT","P",134,0,100740,58429.2,6346.62,48657.42,58,35,35
"SA0025487","45","RUT","P",147,0,54270,31476.6,3419.02,26212.42,58,35,35
"SA0025488","45","RUT","P",70,0,38540,22353.2,2428.02,18614.82,58,19,19
"SA0025489","30","rut","P",4,0,3000,1650,202.5,1552.5,55,2,2
"SA0025490","60","PAQ","P",7,0,9000,4950,607.5,4657.5,55,5,5
"SA0025491","15","PAQ","P",4,0,750,375,56.25,431.25,50,4,4
"SA0025492","30","PAQ","P",6,0,1640,820,123,943,50,2,2
"SA0025493","30","PAQ","P",28,0,46720,23360,3504,26864,50,28,28
"SA0025494","30","MOS","P",1,0,2600,1248,202.8,1554.8,48,1,1
"SA0025495","30","rut","P",1,0,2600,1300,195,1495,50,1,1
"SA0025496","CONTADO","MOS","P",5,0,1790,984.5,120.84,926.34,55,5,5
"SA0025497","45","PAQ","P",5,0,4700,2726,296.1,2270.1,58,3,3
"SA0025498","45","paq","P",4,0,3950,2172.5,266.63,2044.13,55,4,4
"SA0025499","30","MOS","P",18,0,12020,6370.6,847.42,6496.82,53,18,18
"SA0025500","60","RUT","P",27,0,9070,4988.5,612.26,4693.76,55,24,24
"SA0025501","60","RUT","P",26,0,2868,1577.4,193.59,1484.19,55,17,17
"SA0025502","90","RUT","P",14,0,5320,3192,319.2,2447.2,60,8,8
"SA0025503","90","RUT","P",23,0,6980,4188,418.8,3210.8,60,11,11
"SA0025504","90","rut","P",39,0,23430,14058,1405.8,10777.8,60,19,19
"SA0025505","30","MOS","P",6,0,3310,1754.3,233.36,1789.06,53,6,6
"SA0025506","30","MOS","P",1,0,441.1,0,66.17,507.27,0,1,1
"SA0025507","30","rut","P",1,0,2600,1430,175.5,1345.5,55,1,1
"SA0025508","30","rut","P",2,0,5600,3080,378,2898,55,1,1
"SA0025509","60","RUT","P",38,0,24360,13398,1644.32,12606.32,55,27,27
"SA0025510","60","RUT","P",53,0,17370,9553.5,1172.49,8988.99,55,24,24
"SA0025511","CONTADO","rut","P",4,0,650,292.5,53.63,411.13,45,4,4
"SA0025512","30","rut","P",5,0,13000,6500,975,7475,50,1,1
"SA0025513","30","RUT","P",43,0,19785,10288.2,1424.52,10921.32,52,32,32
"SA0025514","30","RUT","P",8,0,9350,4862,673.2,5161.2,52,3,3
"SA0025515","45","RUT","P",42,0,21910,10078.6,0,11831.4,46,28,28
"SA0025516","30","RUT","P",29,0,50600,27830,3415.5,26185.5,55,8,8
"SA0025517","60","RUT","P",77,0,36910,21407.8,2325.33,17827.53,58,39,39
"SA0025518","60","RUT","P",120,0,27660,16042.8,1742.58,13359.78,58,39,39
"SA0025519","60","RUT","P",2,0,4200,2436,264.6,2028.6,58,2,2
"SA0025520","45","RUT","P",40,0,14580,8019,984.18,7545.18,55,30,30
"SA0025521","45","RUT","P",68,0,20490,11269.5,1383.1,10603.6,55,34,34
"SA0025522","45","RUT","P",63,0,10830,5956.5,731.09,5604.59,55,27,27
"SA0025523","60","MOS","P",33,0,11700,6435,789.75,6054.75,55,9,9
"SA0025524","60","PAQ","P",10,0,8270,4713.9,533.43,4089.53,57,10,10
"SA0025525","60","PAQ","P",2,0,1400,812,88.2,676.2,58,1,1
"SA0025526","60","PAQ","P",1,0,800,440,54,414,55,1,1
"SA0025527","30","rut","P",2,0,200,100,15,115,50,2,2
"SA0025528","15","RUT","P",72,0,57200,29744,0,27456,52,21,21
"SA0025529","15","RUT","P",54,0,6000,3300,405.01,3105.01,55,17,17
"SA0025530","15","RUT","P",19,0,13800,7176,0,6624,52,10,10
"SA0025531","15","RUT","P",39,0,4110,2260.5,277.44,2126.94,55,13,13
"SA0025532","15","RUT","P",5,0,9000,4680,0,4320,52,1,1
"SA0025533","45","RUT","P",103,0,77900,44403,5024.58,38521.58,57,35,35
"SA0025534","45","RUT","P",94,0,50850,28984.5,3279.84,25145.34,57,34,34
"SA0025535","45","RUT","P",32,0,11180,6372.6,721.11,5528.51,57,12,12
"SA0025536","30","RUT","P",76,0,19730,10851.5,1331.8,10210.3,55,36,36
"SA0025537","30","RUT","P",129,0,53540,29447,3613.97,27706.97,55,30,30
"SA0025538","60","RUT","P",43,0,18980,10439,1281.18,9822.18,55,36,36
"SA0025539","60","RUT","P",63,0,44900,22001,0,22899,49,35,35
"SA0025540","60","RUT","P",63,0,15745,8659.75,1062.84,8148.09,55,37,37
"SA0025541","60","RUT","P",56,0,11120,5448.8,0,5671.2,49,20,20
"SA0025542","45","RUT","P",46,0,15400,7546,0,7854,49,34,34
"SA0025543","60","RUT","P",55,0,33040,18172,2230.25,17098.25,55,36,36
"SA0025544","60","RUT","P",60,0,31740,17457,2142.47,16425.47,55,36,36
"SA0025545","45","RUT","P",67,0,12580,6164.2,0,6415.8,49,37,37
"SA0025546","45","RUT","P",37,0,20610,9480.6,0,11129.4,46,30,30
"SA0025547","45","RUT","P",81,0,22214,11107,0,11107,50,34,34
"SA0025548","60","RUT","P",51,0,30570,16813.5,2063.51,15820.01,55,33,33
"SA0025549","45","RUT","P",86,0,27350,13675,0,13675,50,35,35
"SA0025550","45","RUT","P",83,0,26220,13110,0,13110,50,33,33
"SA0025551","45","RUT","P",47,0,21710,10855,0,10855,50,20,20
"SA0025552","60","RUT","P",21,0,20620,11341,1391.87,10670.87,55,16,16
"SA0025553","45","RUT","P",85,0,16440,8220,1233,9453,50,36,36
"SA0025554","45","RUT","P",36,0,11980,5990,898.5,6888.5,50,18,18
"SA0025555","30","RUT","P",35,0,17960,9878,1212.34,9294.34,55,29,29
"SA0025556","90","RUT","P",67,0,33300,19314,2097.9,16083.9,58,17,17
"SA0025557","45","RUT","P",42,0,22755,11832.6,1638.36,12560.76,52,36,36
"SA0025558","30","rut","P",4,0,3600,1728,280.8,2152.8,48,4,4
"SA0025559","30","paq","P",24,0,4200,2100,315,2415,50,13,13
"SA0025560","30","PAQ","P",23,0,7975,4386.25,538.32,4127.07,55,21,21
"SA0025561","30","PAQ","P",25,0,8000,4160,576,4416,52,12,12
"SA0025562","45","PAQ","P",6,0,7950,4372.5,536.64,4114.14,55,6,6
"SA0025563","30","paq","P",1,0,1400,770,94.5,724.5,55,1,1
"SA0025564","30","paq","P",9,0,7750,4262.5,523.13,4010.63,55,4,4
"SA0025565","45","RUT","P",34,0,14910,8200.5,1006.43,7715.93,55,12,12
"SA0025566","45","MOS","P",1,0,550,275,41.25,316.25,50,1,1
"SA0025567","45","RUT","P",141,0,18110,9960.5,1222.44,9371.94,55,25,25
"SA0025568","45","RUT","P",67,0,92260,50743,6227.56,47744.56,55,35,35
"SA0025569","60","MOS","P",2,0,980,539,66.15,507.15,55,2,2
"SA0025570","60","MOS","P",1,0,2600,1430,175.5,1345.5,55,1,1
"SA0025571","CONTADO","MOS","P",4,0,980,539,66.15,507.15,55,3,3
"SA0025572","30","RUT","P",62,0,12060,6633,814.07,6241.07,55,39,39
"SA0025573","30","RUT","P",59,0,31930,17561.5,2155.31,16523.81,55,38,38
"SA0025574","30","RUT","P",69,0,4910,2700.5,331.44,2540.94,55,8,8
"SA0025575","30","RUT","P",63,0,29010,15085.2,0,13924.8,52,38,38
"SA0025576","45","RUT","P",73,0,54640,30052,3688.22,28276.22,55,36,36
"SA0025577","30","MOS","P",2,0,2700,1350,202.5,1552.5,50,2,2
"SA0025578","45","RUT","P",102,0,26000,14300,1755,13455,55,28,28
"SA0025579","30","RUT","P",54,0,12010,6245.2,0,5764.8,52,25,25
"SA0025580","45","RUT","P",20,0,10600,5830,715.5,5485.5,55,11,11
"SA0025581","45","RUT","P",25,0,34000,18700,2295,17595,55,5,5
"SA0025582","60","rut","P",256,0,202950,117711,12785.85,98024.85,58,34,34
"SA0025583","45","RUT","P",60,0,35030,19266.5,2364.55,18128.05,55,16,16
"SA0025584","45","RUT","P",86,0,66110,38343.8,4164.93,31931.13,58,38,38
"SA0025585","30","RUT","P",67,0,33300,18315,2247.78,17232.78,55,34,34
"SA0025586","30","RUT","P",10,0,2800,1540,189,1449,55,8,8
"SA0025587","45","RUT","P",52,0,37040,20372,2500.21,19168.21,55,25,25
"SA0025588","55","RUT","P",38,0,20250,11137.5,1366.91,10479.41,55,24,24
"SA0025589","45","RUT","P",50,0,26700,14685,1802.25,13817.25,55,38,38
"SA0025590","55","RUT","P",38,0,7140,3927,481.99,3694.99,55,24,24
"SA0025591","45","RUT","P",16,0,3540,1947,238.95,1831.95,55,14,14
"SA0025592","55","RUT","P",57,0,10640,5852,718.24,5506.24,55,23,23
"SA0025593","55","RUT","P",39,0,14080,7744,950.4,7286.4,55,22,22
"SA0025594","90","RUT","P",45,0,16580,9948,994.8,7626.8,60,17,17
"SA0025595","90","RUT","P",12,0,9720,5832,583.2,4471.2,60,8,8
"SA0025596","55","RUT","P",50,0,17780,9779,1200.18,9201.18,55,23,23
"SA0025597","30","PAQ","P",3,0,3850,2194.5,248.33,1903.83,57,3,3
"SA0025598","45","PAQ","P",1,0,1200,684,77.4,593.4,57,1,1
"SA0025599","30","PAQ","P",4,0,2900,1595,195.76,1500.76,55,4,4
"SA0025600","15","paq","P",5,0,3170,1743.5,213.98,1640.48,55,5,5
"SA0025601","60","PAQ","P",1,0,2800,1624,176.4,1352.4,58,1,1
"SA0025602","CONTADO","rut","P",2,0,500,225,41.25,316.25,45,2,2
"SA0025603","15","PAQ","P",47,0,6980,3490,523.5,4013.5,50,24,24
"SA0025604","15","PAQ","P",33,0,2455,1227.5,184.13,1411.63,50,13,13
"SA0025605","60","RUT","P",59,0,54560,31644.8,3437.28,26352.48,58,31,31
"SA0025606","30","PAQ","P",6,0,4550,2366,327.6,2511.6,52,6,6
"SA0025607","30","MOS","P",11,0,9360,4960.8,659.89,5059.09,53,11,11
"SA0025608","60","RUT","P",61,0,25690,14900.2,1618.47,12408.27,58,24,24
"SA0025609","15","PAQ","P",2,0,900,450,67.5,517.5,50,2,2
"SA0025610","30","RUT","P",64,0,39580,22560.6,2552.93,19572.33,57,35,35
"SA0025611","CONTADO","PAQ","P",1,0,1200,600,90,690,50,1,1
"SA0025612","CONTADO","PAQ","P",8,0,2860,1487.2,205.92,1578.72,52,5,5
"SA0025613","30","RUT","P",68,0,21610,12317.7,1393.89,10686.19,57,37,37
"SA0025614","30","RUT","P",28,0,12460,7102.2,803.67,6161.47,57,16,16
"SA0025615","CONTADO","PAQ","P",8,0,2860,1487.2,205.92,1578.72,52,5,5
"SA0025616","30","PAQ","P",5,0,3710,2040.5,250.43,1919.93,55,4,4
"SA0025617","CONTADO","PAQ","P",4,0,1350,702,97.2,745.2,52,4,4
"SA0025618","30","PAQ","P",2,0,600,342,38.7,296.7,57,1,1
"SA0025619","30","PAQ","P",21,0,6460,3359.2,465.12,3565.92,52,15,15
"SA0025620","30","RUT","P",27,0,4730,2696.1,305.12,2339.02,57,16,16
"SA0025621","60","PAQ","P",1,0,1400,798,90.3,692.3,57,1,1
"SA0025622","30","RUT","P",163,0,74130,42995.4,4670.19,35804.79,58,22,22
"SA0025623","60","paq","P",34,0,6820,3887.4,439.9,3372.5,57,9,9
"SA0025624","30","PAQ","P",17,0,9980,4990,748.5,5738.5,50,17,17
"SA0025625","60","PAQ","P",1,0,1000,570,64.5,494.5,57,1,1
"SA0025626","60","paq","P",3,0,3800,2166,245.1,1879.1,57,3,3
"SA0025627","30","paq","P",7,0,4890,2445,366.75,2811.75,50,5,5
"SA0025628","60","PAQ","P",11,0,6920,3806,467.11,3581.11,55,10,10
"SA0025629","60","paq","P",1,0,2600,1508,163.8,1255.8,58,1,1
"SA0025630","90","PAQ","P",3,0,5500,3190,346.5,2656.5,58,3,3
"SA0025631","45","PAQ","P",18,0,2910,1658.7,187.7,1439,57,9,9
"SA0025632","30","PAQ","P",2,0,3750,1950,270,2070,52,2,2
"SA0025633","60","PAQ","P",25,0,9280,5104,626.42,4802.42,55,12,12
"SA0025634","30","RUT","P",115,0,95220,55227.6,5998.87,45991.27,58,36,36
"SA0025635","CONTADO","PAQ","P",5,0,7850,4317.5,529.88,4062.38,55,4,4
"SA0025636","45","PAQ","P",5,0,1930,1061.5,130.28,998.78,55,3,3
"SA0025637","45","PAQ","P",9,0,12280,6385.6,884.16,6778.56,52,9,9
"SA0025638","30","RUT","P",29,0,17060,9894.8,1074.78,8239.98,58,10,10
"SA0025639","60","RUT","P",69,0,42260,24510.8,2662.38,20411.58,58,31,31
"SA0025640","60","RUT","P",74,0,24630,14285.4,1551.7,11896.3,58,29,29
"SA0025641","45","RUT","P",53,0,24120,13989.6,1519.56,11649.96,58,39,39
"SA0025642","45","RUT","P",48,0,18280,10602.4,1151.64,8829.24,58,37,37
"SA0025643","45","RUT","P",59,0,18200,10556,1146.6,8790.6,58,41,41
"SA0025644","60","MOS","P",16,0,10650,5857.5,718.89,5511.39,55,12,12
"SA0025645","30","RUT","P",38,0,31920,18513.6,2010.96,15417.36,58,22,22
"SA0025646","30","RUT","P",83,0,30340,15776.8,0,14563.2,52,38,38
"SA0025647","30","RUT","P",128,0,16590,9456.3,1070.07,8203.77,57,37,37
"SA0025648","30","RUT","P",38,0,9310,4841.2,0,4468.8,52,19,19
"SA0025649","55","MOS","P",25,0,11050,6077.5,745.89,5718.39,55,18,18
"SA0025650","30","RUT","P",116,0,15805,9008.85,1019.44,7815.59,57,41,41
"SA0025651","30","RUT","P",17,0,7750,3952.5,0,3797.5,51,16,16
"SA0025652","15","MOS","P",18,0,5740,3157,387.47,2970.47,55,9,9
"SA0025653","30","RUT","P",45,0,21440,10934.4,0,10505.6,51,39,39
"SA0025654","30","RUT","P",36,0,20270,10337.7,0,9932.3,51,30,30
"SA0025655","15","MOS","P",2,0,2060,1133,139.05,1066.05,55,2,2
"SA0025656","60","PAQ","P",1,0,3000,1650,202.5,1552.5,55,1,1
"SA0025657","30","paq","P",2,0,3550,1952.5,239.63,1837.13,55,2,2
"SA0025658","15","PAQ","P",1,0,2600,1300,195,1495,50,1,1
"SA0025659","30","PAQ","P",4,0,4000,2000,300,2300,50,4,4
"SA0025660","CONTADO","PAQ","P",7,0,2440,1220,183,1403,50,7,7
"SA0025661","60","PAQ","P",2,0,660,330,49.5,379.5,50,1,1
"SA0025662","CONTADO","rut","P",7,0,960,499.2,69.12,529.92,52,3,3
"SA0025663","30","RUT","P",8,0,900,450,67.5,517.5,50,6,6
"SA0025664","30","MOS","P",5,0,3700,1850,277.5,2127.5,50,5,5
"SA0025665","30","MOS","P",8,0,3635,1999.25,245.38,1881.13,55,7,7
"SA0025666","60","MOS","P",1,0,800,440,54,414,55,1,1
"SA0025667","60","RUT","P",79,0,64350,36679.5,4150.58,31821.08,57,35,35
"SA0025668","60","RUT","P",30,0,10990,6264.3,708.87,5434.57,57,11,11
"SA0025669","30","PAQ","P",2,0,1000,550,67.5,517.5,55,1,1
"SA0025670","30","PAQ","P",2,0,850,442,61.2,469.2,52,2,2
"SA0025671","30","paq","P",1,0,1600,880,108,828,55,1,1
"SA0025672","15","PAQ","P",11,0,2560,1280,192,1472,50,5,5
"SA0025673","30","paq","P",3,0,2100,1050,157.5,1207.5,50,2,2
"SA0025674","30","paq","P",24,0,2520,1260,189,1449,50,9,9
"SA0025675","30","PAQ","P",9,0,3780,2079,255.15,1956.15,55,4,4
"SA0025676","60","RUT","P",42,0,20920,11924.4,1349.38,10344.98,57,36,36
"SA0025677","60","RUT","P",49,0,17050,9718.5,1099.76,8431.26,57,37,37
"SA0025678","60","RUT","P",9,0,8160,4651.2,526.32,4035.12,57,6,6
"SA0025679","30","RUT","P",46,0,16190,8904.5,1092.88,8378.38,55,39,39
"SA0025680","CONTADO","PAQ","P",6,0,3170,1743.5,213.98,1640.48,55,5,5
"SA0025681","60","RUT","P",13,0,7350,3601.5,0,3748.5,49,3,3
"SA0025682","30","RUT","P",101,0,13635,7499.25,920.42,7056.17,55,37,37
"SA0025683","15","MOS","P",5,0,2400,1080,198.02,1518.02,45,5,5
"SA0025684","30","RUT","P",11,0,3520,1936,237.6,1821.6,55,5,5
"SA0025685","30","RUT","P",58,0,18040,9922,1217.72,9335.72,55,29,31
"SA0025686","30","rut","P",86,0,20220,10514.4,1455.84,11161.44,52,27,27
"SA0025687","60","MOS","P",7,0,5150,2317.5,424.88,3257.38,45,7,7
"SA0025688","90","rut","P",77,0,39700,23820,2382,18262,60,23,23
"SA0025689","90","RUT","P",43,0,13860,8316,831.6,6375.6,60,24,24
"SA0025690","90","RUT","P",73,0,8620,5172,517.2,3965.2,60,24,24
"SA0025691","90","RUT","P",21,0,2550,1530,153,1173,60,10,10
"SA0025692","90","RUT","P",34,0,25200,15120,1512,11592,60,18,18
"SA0025693","30","PAQ","P",5,0,7550,4303.5,486.98,3733.48,57,3,3
"SA0025694","45","PAQ","P",11,0,9000,4950,607.5,4657.5,55,9,9
"SA0025695","30","PAQ","P",2,0,1200,600,90,690,50,2,2
